llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,0_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 20:45:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but skipping stream stats to manage extreme physical exhaustion.) ; Maria continues her dinner quietly, focusing on physical recovery and avoiding the mental strain of checking stream metrics.'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but avoiding stream stats due to high fatigue, prioritizing physical recovery.) ; Maria continues her dinner in the kitchen, focusing on quiet recovery and finishing her meal while managing high fatigue.'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling significant exhaustion, choosing quiet recovery over digital engagement to preserve energy.) ; Maria finishes her meal quietly in the kitchen, prioritizing physical recovery and light tidying over digital metrics due to high fatigue.'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner but skipping stream stats due to extreme fatigue, focusing entirely on physical recovery.) ; Maria remains in the kitchen, opting for a low-energy cleanup and physical rest to manage her high fatigue.'}, {'sim_time': '2023-02-13 20:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is physically drained, skipping planned digital tasks to focus on recovery during dinner.) ; Maria remains in the kitchen, resting quietly and avoiding digital screens to recover from extreme fatigue before her next scheduled activity.'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,high,fragile,low,stream performance avoidance,low,prioritizing physical recovery,"['physical exhaustion', 'digital notifications']",Maria's extreme fatigue requires a low-energy approach to her next social slot to ensure recovery.,reset_plan,"Maria is finishing dinner while battling extreme fatigue, consistently avoiding digital metrics to prioritize physical recovery before her next activity.","Persistent high fatigue has caused Maria to drop planned digital tasks, making her attention fragile and necessitating a plan reset for the next slot.",,2023-02-13 20:45:00,home:kitchen,dinner,2023-02-13 20:45:00,15,Enjoying dinner while checking her stream stats.,"Maria finishes her dinner in the kitchen, prioritizing physical rest and avoiding digital screens due to high fatigue.",2023-02-13 20:45:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,"Maria finishes her dinner in the kitchen, prioritizing physical rest and avoiding digital screens due to high fatigue.",,2023-02-13 21:00
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 21:00:00,15,home:kitchen,dinner,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but avoiding stream stats due to high fatigue, prioritizing physical recovery.) ; Maria continues her dinner in the kitchen, focusing on quiet recovery and finishing her meal while managing high fatigue.'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling significant exhaustion, choosing quiet recovery over digital engagement to preserve energy.) ; Maria finishes her meal quietly in the kitchen, prioritizing physical recovery and light tidying over digital metrics due to high fatigue.'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner but skipping stream stats due to extreme fatigue, focusing entirely on physical recovery.) ; Maria remains in the kitchen, opting for a low-energy cleanup and physical rest to manage her high fatigue.'}, {'sim_time': '2023-02-13 20:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is physically drained, skipping planned digital tasks to focus on recovery during dinner.) ; Maria remains in the kitchen, resting quietly and avoiding digital screens to recover from extreme fatigue before her next scheduled activity.'}, {'sim_time': '2023-02-13 20:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling extreme fatigue, consistently avoiding digital metrics to prioritize physical recovery before her next activity.) ; Maria finishes her dinner in the kitchen, prioritizing physical rest and avoiding digital screens due to high fatigue.'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,high,fragile,low,physical exhaustion and recovery,low,prioritizing physical rest over digital or social obligations,"['physical exhaustion', 'social expectations', 'digital metrics']",Maria's extreme fatigue makes active socializing difficult; she needs low-energy interactions or continued rest to recover.,reset_plan,"Maria is finishing dinner but remains extremely fatigued, prioritizing recovery over her planned social and digital activities.",High fatigue caused Maria to skip sub-tasks. Transitioning to a long social block while fragile requires a plan adjustment for recovery.,,2023-02-13 21:00:00,home:living_room,socialize,2023-02-13 21:00:00,15,Talking to friends online or in person.,"Maria moves to the living room, choosing low-energy socializing to manage her high fatigue while following her schedule.",2023-02-13 21:00:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,"Maria moves to the living room, choosing low-energy socializing to manage her high fatigue while following her schedule.",,2023-02-13 21:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 21:15:00,15,home:living_room,socialize,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling significant exhaustion, choosing quiet recovery over digital engagement to preserve energy.) ; Maria finishes her meal quietly in the kitchen, prioritizing physical recovery and light tidying over digital metrics due to high fatigue.'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner but skipping stream stats due to extreme fatigue, focusing entirely on physical recovery.) ; Maria remains in the kitchen, opting for a low-energy cleanup and physical rest to manage her high fatigue.'}, {'sim_time': '2023-02-13 20:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is physically drained, skipping planned digital tasks to focus on recovery during dinner.) ; Maria remains in the kitchen, resting quietly and avoiding digital screens to recover from extreme fatigue before her next scheduled activity.'}, {'sim_time': '2023-02-13 20:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling extreme fatigue, consistently avoiding digital metrics to prioritize physical recovery before her next activity.) ; Maria finishes her dinner in the kitchen, prioritizing physical rest and avoiding digital screens due to high fatigue.'}, {'sim_time': '2023-02-13 21:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is finishing dinner but remains extremely fatigued, prioritizing recovery over her planned social and digital activities.) ; Maria moves to the living room, choosing low-energy socializing to manage her high fatigue while following her schedule.'}]",Maria Lopez is at home:living_room doing socialize.,,aligned,high,fragile,low,physical exhaustion and recovery,low,energy conservation,"['extreme fatigue', 'phone notifications', 'background game audio']",Maria is pushing through exhaustion; low-energy interaction is necessary to prevent total burnout before her night routine.,reset_plan,"Maria is socializing at a low-energy level due to high fatigue, prioritizing rest while maintaining her schedule.",High fatigue makes attention fragile. Maria is following the plan but modifying intensity to cope with physical drain.,,2023-02-13 21:15:00,home:living_room,socialize,2023-02-13 21:15:00,15,Talking to friends online or in person.,"Maria continues socializing at a low-intensity level, prioritizing rest and energy conservation while staying in the living room.",2023-02-13 21:15:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,"Maria continues socializing at a low-intensity level, prioritizing rest and energy conservation while staying in the living room.",,2023-02-13 21:30
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 21:30:00,15,home:living_room,socialize,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner but skipping stream stats due to extreme fatigue, focusing entirely on physical recovery.) ; Maria remains in the kitchen, opting for a low-energy cleanup and physical rest to manage her high fatigue.'}, {'sim_time': '2023-02-13 20:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is physically drained, skipping planned digital tasks to focus on recovery during dinner.) ; Maria remains in the kitchen, resting quietly and avoiding digital screens to recover from extreme fatigue before her next scheduled activity.'}, {'sim_time': '2023-02-13 20:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling extreme fatigue, consistently avoiding digital metrics to prioritize physical recovery before her next activity.) ; Maria finishes her dinner in the kitchen, prioritizing physical rest and avoiding digital screens due to high fatigue.'}, {'sim_time': '2023-02-13 21:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is finishing dinner but remains extremely fatigued, prioritizing recovery over her planned social and digital activities.) ; Maria moves to the living room, choosing low-energy socializing to manage her high fatigue while following her schedule.'}, {'sim_time': '2023-02-13 21:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is socializing at a low-energy level due to high fatigue, prioritizing rest while maintaining her schedule.) ; Maria continues socializing at a low-intensity level, prioritizing rest and energy conservation while staying in the living room.'}]",Maria Lopez is at home:living_room doing socialize.,,aligned,high,fragile,low,physical recovery and energy conservation,low,Prioritizing rest over engagement,"['background video game sounds', 'phone notifications', 'social environment']",Maria's extreme fatigue overrides her energetic nature; prioritize low-stimulus rest to prevent complete burnout before bed.,reset_plan,"Maria is following her schedule but remains physically depleted, maintaining a low-energy social presence to manage persistent exhaustion.","Persistent high fatigue since 20:15 makes Maria's usual enthusiasm impossible. She is prioritizing recovery over active engagement, indicating fragile attention.",,2023-02-13 21:30:00,home:living_room,socialize,2023-02-13 21:30:00,15,Talking to friends online or in person.,"Maria remains in the living room, opting for a passive, low-energy social presence to manage her high fatigue while following her schedule.",2023-02-13 21:30:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,"Maria remains in the living room, opting for a passive, low-energy social presence to manage her high fatigue while following her schedule.",,2023-02-13 21:45
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 21:45:00,15,home:living_room,socialize,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 20:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is physically drained, skipping planned digital tasks to focus on recovery during dinner.) ; Maria remains in the kitchen, resting quietly and avoiding digital screens to recover from extreme fatigue before her next scheduled activity.'}, {'sim_time': '2023-02-13 20:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling extreme fatigue, consistently avoiding digital metrics to prioritize physical recovery before her next activity.) ; Maria finishes her dinner in the kitchen, prioritizing physical rest and avoiding digital screens due to high fatigue.'}, {'sim_time': '2023-02-13 21:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is finishing dinner but remains extremely fatigued, prioritizing recovery over her planned social and digital activities.) ; Maria moves to the living room, choosing low-energy socializing to manage her high fatigue while following her schedule.'}, {'sim_time': '2023-02-13 21:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is socializing at a low-energy level due to high fatigue, prioritizing rest while maintaining her schedule.) ; Maria continues socializing at a low-intensity level, prioritizing rest and energy conservation while staying in the living room.'}, {'sim_time': '2023-02-13 21:30', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is following her schedule but remains physically depleted, maintaining a low-energy social presence to manage persistent exhaustion.) ; Maria remains in the living room, opting for a passive, low-energy social presence to manage her high fatigue while following her schedule.'}]",Maria Lopez is at home:living_room doing socialize.,,aligned,high,fragile,none,,low,energy conservation,"['video game sounds', 'phone notifications', 'social chatter']",Maria's extreme fatigue compromises engagement; prioritize low-stimulus recovery to prevent burnout before her scheduled night routine.,reset_plan,"Maria is maintaining a passive social presence while battling extreme exhaustion, prioritizing physical recovery over active interaction.","Persistent high fatigue has shifted Maria's behavior from energetic to passive, making her focus fragile and necessitating a plan reset.",,2023-02-13 21:45:00,home:living_room,socialize,2023-02-13 21:45:00,15,Talking to friends online or in person.,"Maria remains in the living room, passively listening to her friends to manage extreme fatigue while staying aligned with her schedule.",2023-02-13 21:45:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,"Maria remains in the living room, passively listening to her friends to manage extreme fatigue while staying aligned with her schedule.",,2023-02-13 22:00
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 22:00:00,15,home:living_room,socialize,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 20:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling extreme fatigue, consistently avoiding digital metrics to prioritize physical recovery before her next activity.) ; Maria finishes her dinner in the kitchen, prioritizing physical rest and avoiding digital screens due to high fatigue.'}, {'sim_time': '2023-02-13 21:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is finishing dinner but remains extremely fatigued, prioritizing recovery over her planned social and digital activities.) ; Maria moves to the living room, choosing low-energy socializing to manage her high fatigue while following her schedule.'}, {'sim_time': '2023-02-13 21:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is socializing at a low-energy level due to high fatigue, prioritizing rest while maintaining her schedule.) ; Maria continues socializing at a low-intensity level, prioritizing rest and energy conservation while staying in the living room.'}, {'sim_time': '2023-02-13 21:30', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is following her schedule but remains physically depleted, maintaining a low-energy social presence to manage persistent exhaustion.) ; Maria remains in the living room, opting for a passive, low-energy social presence to manage her high fatigue while following her schedule.'}, {'sim_time': '2023-02-13 21:45', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is maintaining a passive social presence while battling extreme exhaustion, prioritizing physical recovery over active interaction.) ; Maria remains in the living room, passively listening to her friends to manage extreme fatigue while staying aligned with her schedule.'}]",Maria Lopez is at home:living_room doing socialize.,,aligned,high,fragile,none,,low,passive energy conservation,"['extreme physical exhaustion', 'background social noise']",Maria is barely conscious; prioritize extreme low-energy interactions or early rest to prevent total collapse before her night routine.,reset_plan,"Maria is extremely fatigued, barely maintaining a social presence through passive listening while fighting the urge to sleep.",Extreme fatigue and fragile attention require a plan reset to ensure she manages her energy until her night routine.,,2023-02-13 22:00:00,home:living_room,socialize,2023-02-13 22:00:00,15,Talking to friends online or in person.,"Maria remains in the living room, opting for a very low-energy, passive social presence to manage extreme exhaustion while following her schedule.",2023-02-13 22:00:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,"Maria remains in the living room, opting for a very low-energy, passive social presence to manage extreme exhaustion while following her schedule.",,2023-02-13 22:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 22:15:00,15,home:living_room,socialize,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 21:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is finishing dinner but remains extremely fatigued, prioritizing recovery over her planned social and digital activities.) ; Maria moves to the living room, choosing low-energy socializing to manage her high fatigue while following her schedule.'}, {'sim_time': '2023-02-13 21:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is socializing at a low-energy level due to high fatigue, prioritizing rest while maintaining her schedule.) ; Maria continues socializing at a low-intensity level, prioritizing rest and energy conservation while staying in the living room.'}, {'sim_time': '2023-02-13 21:30', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is following her schedule but remains physically depleted, maintaining a low-energy social presence to manage persistent exhaustion.) ; Maria remains in the living room, opting for a passive, low-energy social presence to manage her high fatigue while following her schedule.'}, {'sim_time': '2023-02-13 21:45', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is maintaining a passive social presence while battling extreme exhaustion, prioritizing physical recovery over active interaction.) ; Maria remains in the living room, passively listening to her friends to manage extreme fatigue while staying aligned with her schedule.'}, {'sim_time': '2023-02-13 22:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is extremely fatigued, barely maintaining a social presence through passive listening while fighting the urge to sleep.) ; Maria remains in the living room, opting for a very low-energy, passive social presence to manage extreme exhaustion while following her schedule.'}]",Maria Lopez is at home:living_room doing socialize.,,aligned,high,fragile,none,,low,passive disengagement,"['extreme exhaustion', 'urge to sleep', 'background social noise']",Maria is physically depleted; she should prioritize rest over active socializing to prevent burnout before her night routine.,reset_plan,"Maria is fighting sleep while passively socializing, her energy levels are critically low.","Extreme fatigue is compromising Maria's ability to engage, making her presence performative and her attention highly unstable.",,2023-02-13 22:15:00,home:living_room,socialize,2023-02-13 22:15:00,15,Talking to friends online or in person.,"Maria remains in the living room, prioritizing rest through passive listening to manage extreme fatigue while staying aligned with her schedule.",2023-02-13 22:15:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,"Maria remains in the living room, prioritizing rest through passive listening to manage extreme fatigue while staying aligned with her schedule.",,2023-02-13 22:30
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 22:30:00,15,home:living_room,socialize,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 21:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is socializing at a low-energy level due to high fatigue, prioritizing rest while maintaining her schedule.) ; Maria continues socializing at a low-intensity level, prioritizing rest and energy conservation while staying in the living room.'}, {'sim_time': '2023-02-13 21:30', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is following her schedule but remains physically depleted, maintaining a low-energy social presence to manage persistent exhaustion.) ; Maria remains in the living room, opting for a passive, low-energy social presence to manage her high fatigue while following her schedule.'}, {'sim_time': '2023-02-13 21:45', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is maintaining a passive social presence while battling extreme exhaustion, prioritizing physical recovery over active interaction.) ; Maria remains in the living room, passively listening to her friends to manage extreme fatigue while staying aligned with her schedule.'}, {'sim_time': '2023-02-13 22:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is extremely fatigued, barely maintaining a social presence through passive listening while fighting the urge to sleep.) ; Maria remains in the living room, opting for a very low-energy, passive social presence to manage extreme exhaustion while following her schedule.'}, {'sim_time': '2023-02-13 22:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is fighting sleep while passively socializing, her energy levels are critically low.) ; Maria remains in the living room, prioritizing rest through passive listening to manage extreme fatigue while staying aligned with her schedule.'}]",Maria Lopez is at home:living_room doing socialize.,,aligned,high,fragile,none,,low,prioritizing physical recovery over social interaction,"['extreme exhaustion', 'background game sounds', 'desire to sleep']",Maria is fighting extreme exhaustion; she should prioritize winding down as her social capacity is fully depleted.,reset_plan,"Maria is barely maintaining a social presence due to extreme fatigue, prioritizing passive listening while fighting sleep.",High fatigue and fragile attention make the current activity unsustainable; Maria is essentially idling until her night routine.,,2023-02-13 22:30:00,home:living_room,socialize,2023-02-13 22:30:00,15,Talking to friends online or in person.,"Maria remains in the living room, shifting to a very passive social presence to rest while waiting for her night routine.",2023-02-13 22:30:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,"Maria remains in the living room, shifting to a very passive social presence to rest while waiting for her night routine.",,2023-02-13 22:45
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 22:45:00,15,home:living_room,socialize,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 21:30', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is following her schedule but remains physically depleted, maintaining a low-energy social presence to manage persistent exhaustion.) ; Maria remains in the living room, opting for a passive, low-energy social presence to manage her high fatigue while following her schedule.'}, {'sim_time': '2023-02-13 21:45', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is maintaining a passive social presence while battling extreme exhaustion, prioritizing physical recovery over active interaction.) ; Maria remains in the living room, passively listening to her friends to manage extreme fatigue while staying aligned with her schedule.'}, {'sim_time': '2023-02-13 22:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is extremely fatigued, barely maintaining a social presence through passive listening while fighting the urge to sleep.) ; Maria remains in the living room, opting for a very low-energy, passive social presence to manage extreme exhaustion while following her schedule.'}, {'sim_time': '2023-02-13 22:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is fighting sleep while passively socializing, her energy levels are critically low.) ; Maria remains in the living room, prioritizing rest through passive listening to manage extreme fatigue while staying aligned with her schedule.'}, {'sim_time': '2023-02-13 22:30', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is barely maintaining a social presence due to extreme fatigue, prioritizing passive listening while fighting sleep.) ; Maria remains in the living room, shifting to a very passive social presence to rest while waiting for her night routine.'}]",Maria Lopez is at home:living_room doing socialize.,,aligned,high,fragile,none,,low,longing for sleep and the end of social interaction,"['extreme physical exhaustion', 'background game sounds', 'desire to sleep']",Maria is critically exhausted; prioritize the transition to her night routine to prevent accidental sleep in the living room.,reset_plan,"Maria is fighting extreme fatigue while passively socializing, waiting for her scheduled bedtime routine to begin.",High fatigue and fragile attention necessitate a plan reset to ensure she transitions safely to her night routine.,,2023-02-13 22:45:00,home:living_room,socialize,2023-02-13 22:45:00,15,Talking to friends online or in person.,"Maria remains in the living room, quietly winding down her social interaction to prepare for her upcoming night routine despite extreme fatigue.",2023-02-13 22:45:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,"Maria remains in the living room, quietly winding down her social interaction to prepare for her upcoming night routine despite extreme fatigue.",,2023-02-13 23:00
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 23:00:00,15,home:living_room,socialize,"running water, scent of face wash, soft towel, phone screen dimming","[{'sim_time': '2023-02-13 21:45', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is maintaining a passive social presence while battling extreme exhaustion, prioritizing physical recovery over active interaction.) ; Maria remains in the living room, passively listening to her friends to manage extreme fatigue while staying aligned with her schedule.'}, {'sim_time': '2023-02-13 22:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is extremely fatigued, barely maintaining a social presence through passive listening while fighting the urge to sleep.) ; Maria remains in the living room, opting for a very low-energy, passive social presence to manage extreme exhaustion while following her schedule.'}, {'sim_time': '2023-02-13 22:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is fighting sleep while passively socializing, her energy levels are critically low.) ; Maria remains in the living room, prioritizing rest through passive listening to manage extreme fatigue while staying aligned with her schedule.'}, {'sim_time': '2023-02-13 22:30', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is barely maintaining a social presence due to extreme fatigue, prioritizing passive listening while fighting sleep.) ; Maria remains in the living room, shifting to a very passive social presence to rest while waiting for her night routine.'}, {'sim_time': '2023-02-13 22:45', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is fighting extreme fatigue while passively socializing, waiting for her scheduled bedtime routine to begin.) ; Maria remains in the living room, quietly winding down her social interaction to prepare for her upcoming night routine despite extreme fatigue.'}]",Maria Lopez is at home:living_room doing socialize.,,off_track,high,fragile,none,,low,inertia from extreme exhaustion,"['extreme fatigue', 'passive social interaction']",Maria must break the social inertia and move to the bathroom to begin her night routine before collapsing.,reset_plan,Maria is failing to transition to her night routine due to extreme exhaustion and social inertia.,"Extreme fatigue has caused Maria to miss her transition to the bathroom, requiring a plan reset to prioritize sleep preparation.",,2023-02-13 23:00:00,home:bathroom,night_routine,2023-02-13 23:00:00,15,Preparing for bed after a long day.,"Maria transitions to the bathroom for a low-effort night routine, focusing on essential hygiene before bed to manage her extreme exhaustion.",2023-02-13 23:00:00,15,home:bathroom,night_routine,Preparing for bed after a long day.,False,none,0.0,"Maria transitions to the bathroom for a low-effort night routine, focusing on essential hygiene before bed to manage her extreme exhaustion.",,2023-02-13 23:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 23:15:00,15,home:bathroom,night_routine,"running water, scent of face wash, soft towel, phone screen dimming","[{'sim_time': '2023-02-13 22:00', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is extremely fatigued, barely maintaining a social presence through passive listening while fighting the urge to sleep.) ; Maria remains in the living room, opting for a very low-energy, passive social presence to manage extreme exhaustion while following her schedule.'}, {'sim_time': '2023-02-13 22:15', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is fighting sleep while passively socializing, her energy levels are critically low.) ; Maria remains in the living room, prioritizing rest through passive listening to manage extreme fatigue while staying aligned with her schedule.'}, {'sim_time': '2023-02-13 22:30', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is barely maintaining a social presence due to extreme fatigue, prioritizing passive listening while fighting sleep.) ; Maria remains in the living room, shifting to a very passive social presence to rest while waiting for her night routine.'}, {'sim_time': '2023-02-13 22:45', 'summary': 'Maria Lopez is at home:living_room doing socialize about Talking to friends online or in person. ; (Maria is fighting extreme fatigue while passively socializing, waiting for her scheduled bedtime routine to begin.) ; Maria remains in the living room, quietly winding down her social interaction to prepare for her upcoming night routine despite extreme fatigue.'}, {'sim_time': '2023-02-13 23:00', 'summary': 'Maria Lopez is at home:bathroom doing night_routine about Preparing for bed after a long day. ; (Maria is failing to transition to her night routine due to extreme exhaustion and social inertia.) ; Maria transitions to the bathroom for a low-effort night routine, focusing on essential hygiene before bed to manage her extreme exhaustion.'}]",Maria Lopez is at home:bathroom doing night_routine.,,aligned,high,fragile,none,,low,minimalist execution,"['extreme exhaustion', 'urge to sleep', 'social inertia']","Maria is barely functional; prioritize immediate, essential hygiene to prevent falling asleep mid-routine.",reset_plan,"Maria is pushing through extreme exhaustion in the bathroom, focusing on the bare minimum to reach her bed.",Extreme fatigue and fragile attention necessitate a reset to ensure she completes her routine without collapsing.,,2023-02-13 23:15:00,home:bathroom,night_routine,2023-02-13 23:15:00,15,Preparing for bed after a long day.,"Maria focuses on the bare essentials of her night routine, moving slowly due to extreme exhaustion to prepare for sleep.",2023-02-13 23:15:00,15,home:bathroom,night_routine,Preparing for bed after a long day.,False,none,0.0,"Maria focuses on the bare essentials of her night routine, moving slowly due to extreme exhaustion to prepare for sleep.",,2023-02-13 23:30
